"","GPPU50","NEEU50","RecoU50","DateTime","YEAR"
"7678",0.326919747160961,3.38859605789185,3.71551580505281,2018-06-09 22:30:00,2018
"7679",0.092513721461438,3.6113109588623,3.70382468032374,2018-06-09 23:00:00,2018
"7680",-0.0305863188961966,3.72139048576355,3.69080416686735,2018-06-09 23:30:00,2018
"7681",-0.311136002500022,3.98954844474792,3.6784124422479,2018-06-10 00:00:00,2018
"7682",-0.270905012945107,3.93691492080688,3.66600990786178,2018-06-10 00:30:00,2018
"7683",-0.199004519734438,3.85707068443298,3.65806616469855,2018-06-10 01:00:00,2018
"7684",-0.128081611704602,3.78059887886047,3.65251726715587,2018-06-10 01:30:00,2018
"7685",-0.1584754632161,3.80159473419189,3.64311927097579,2018-06-10 02:00:00,2018
"7686",-0.224578028262988,3.86053991317749,3.6359618849145,2018-06-10 02:30:00,2018
"7687",-0.151719607771775,3.7745852470398,3.62286563926802,2018-06-10 03:00:00,2018
"7688",0.306604236569384,3.30691266059875,3.61351689716814,2018-06-10 03:30:00,2018
"7689",1.96754780206909,1.62454652786255,3.59209432993164,2018-06-10 04:00:00,2018
"7690",3.56796236729139,0.00809182971715927,3.57605419700855,2018-06-10 04:30:00,2018
"7691",5.51135464972047,-1.94810116291046,3.56325348681,2018-06-10 05:00:00,2018
"7692",8.64373262167419,-5.09644079208374,3.54729182959045,2018-06-10 05:30:00,2018
"7693",10.3084368451453,-6.7802414894104,3.52819535573494,2018-06-10 06:00:00,2018
"7694",12.5834965277504,-9.0711669921875,3.51232953556294,2018-06-10 06:30:00,2018
"7695",13.2700262204296,-9.77983570098877,3.49019051944081,2018-06-10 07:00:00,2018
"7696",15.4399595171162,-11.9718227386475,3.46813677846873,2018-06-10 07:30:00,2018
"7697",16.9066492325581,-13.4479379653931,3.45871126716499,2018-06-10 08:00:00,2018
"7698",18.3606850340082,-14.9113836288452,3.44930140516297,2018-06-10 08:30:00,2018
"7699",19.8097699459792,-16.3636016845703,3.44616826140889,2018-06-10 09:00:00,2018
"7700",20.6311605588599,-17.1881237030029,3.44303685585695,2018-06-10 09:30:00,2018
"7701",20.0292593671991,-16.5799579620361,3.44930140516297,2018-06-10 10:00:00,2018
"7702",19.5304744886992,-16.0749015808105,3.45557290788867,2018-06-10 10:30:00,2018
"7703",20.644533836459,-17.1795406341553,3.46499320230373,2018-06-10 11:00:00,2018
"7704",19.1678192683901,-15.7059679031372,3.46185136525285,2018-06-10 11:30:00,2018
"7705",18.6585600444521,-15.1967086791992,3.46185136525285,2018-06-10 12:00:00,2018
"7706",16.9800147920796,-13.5118780136108,3.46813677846873,2018-06-10 12:30:00,2018
"7707",16.9151786268165,-13.4344501495361,3.48072847728038,2018-06-10 13:00:00,2018
"7708",16.3743301680874,-12.8683347702026,3.50599539788477,2018-06-10 13:30:00,2018
"7709",15.5555137313623,-12.020959854126,3.53455387723633,2018-06-10 14:00:00,2018
"7710",14.3044961910085,-10.7508249282837,3.55367126272478,2018-06-10 14:30:00,2018
"7711",13.5904972394068,-10.0176458358765,3.57285140353031,2018-06-10 15:00:00,2018
"7712",13.0813697678844,-9.49248695373535,3.58888281414908,2018-06-10 15:30:00,2018
"7713",12.4870395119941,-8.87886142730713,3.60817808468699,2018-06-10 16:00:00,2018
"7714",12.6409362729902,-9.01340007781982,3.62753619517034,2018-06-10 16:30:00,2018
"7715",11.226736664691,-7.58302068710327,3.64371597758777,2018-06-10 17:00:00,2018
"7716",6.81667321515722,-3.15998196601868,3.65669124913854,2018-06-10 17:30:00,2018
"7717",5.4128790969792,-1.73992943763733,3.67294965934187,2018-06-10 18:00:00,2018
"7718",3.81508421966513,-0.084339052438736,3.73074516722639,2018-06-10 18:30:00,2018
"7719",0.950138396687287,2.79776859283447,3.74790698952176,2018-06-10 19:00:00,2018
"7720",-0.300390281406634,4.07177925109863,3.771388969692,2018-06-10 19:30:00,2018
"7721",-0.655717524935554,4.45008945465088,3.79437192971533,2018-06-10 20:00:00,2018
"7722",-0.292714865640058,4.09255361557007,3.79983874993001,2018-06-10 20:30:00,2018
"7723",0.00230711006079076,3.80218553543091,3.8044926454917,2018-06-10 21:00:00,2018
"7724",0.265798442111025,3.54406523704529,3.80986367915631,2018-06-10 21:30:00,2018
"7725",0.406633704768248,3.38401508331299,3.79064878808124,2018-06-10 22:00:00,2018
"7726",0.304830683892214,3.46807146072388,3.77290214461609,2018-06-10 22:30:00,2018
"7727",0.154279323027141,3.60938668251038,3.76366600553752,2018-06-10 23:00:00,2018
"7728",0.00985875280765702,3.73565983772278,3.74551859053044,2018-06-10 23:30:00,2018
"7729",-0.474360937578743,4.20912075042725,3.7347598128485,2018-06-11 00:00:00,2018
"7730",-0.384702205133084,4.10249519348145,3.71779298834836,2018-06-11 00:30:00,2018
"7731",-0.365486777886304,4.0666389465332,3.7011521686469,2018-06-11 01:00:00,2018
"7732",-0.418003487214781,4.10279655456543,3.68479306735065,2018-06-11 01:30:00,2018
"7733",-0.421913716299495,4.08468532562256,3.66277160932306,2018-06-11 02:00:00,2018
"7734",0.054123740609711,3.58550953865051,3.63963327926022,2018-06-11 02:30:00,2018
"7735",-0.0772909241663586,3.69207453727722,3.61478361311086,2018-06-11 03:00:00,2018
"7736",0.213829747715161,3.38046836853027,3.59429811624543,2018-06-11 03:30:00,2018
"7737",1.97642592805054,1.58388781547546,3.560313743526,2018-06-11 04:00:00,2018
"7738",3.24539545522499,0.284862220287323,3.53025767551231,2018-06-11 04:30:00,2018
"7739",5.81984898165742,-2.31453514099121,3.50531384066621,2018-06-11 05:00:00,2018
"7740",8.83365465828023,-5.35732269287109,3.47633196540913,2018-06-11 05:30:00,2018
"7741",10.3356919811669,-6.88370418548584,3.45198779568104,2018-06-11 06:00:00,2018
"7742",12.040440792715,-8.60998630523682,3.43045448747822,2018-06-11 06:30:00,2018
"7743",13.7152760155906,-10.3104343414307,3.40484167415993,2018-06-11 07:00:00,2018
"7744",15.3188947689005,-11.939528465271,3.37936630362948,2018-06-11 07:30:00,2018
